Geo,Year,PropUrbanSFDU,PropUrbanMFDU,PropUrbanGQDU,PropTownSFDU,PropTownMFDU,PropTownGQDU
510690506003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690507001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690507002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690508013,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690508042,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508051,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690508052,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690508062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690508071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690508072,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690508073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690509001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690509002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690510011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690510012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690510013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690510021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690510022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690510023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690510024,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690511021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690511022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690511023,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690511024,2024,0.00,0.00,0.00,1.00,1.00,1.00
510690511031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690511032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510690511041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510690511042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719301001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719301002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719302001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719302002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719302003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303005,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719303006,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719304001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719304002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719304003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510719304004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731001011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731001012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731001021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731001022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002033,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731002034,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731003011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003014,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510731003023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731003024,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731004001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510731005001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510754001011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754001012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754001021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754001022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754002001,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754002002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510754002003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754002004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754003001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754004001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754004002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754004003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754004004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754005001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754005002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510754005003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770601011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770601012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770601013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770601021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510770601022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510770601023,2024,0.00,0.00,0.00,1.00,1.00,1.00
510770601024,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770602023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770603001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510770603002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790301024,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302014,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510790302022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510818801011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510818801012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510818801013,2024,0.00,0.00,0.00,1.00,1.00,1.00
510818801014,2024,0.00,0.00,0.00,1.00,1.00,1.00
510818801021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510818802001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510818802002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510818802003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839301001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839301002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839301003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302023,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302032,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302033,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839302042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839303011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839303012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839303021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839303022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839303023,2024,0.00,0.00,0.00,1.00,1.00,1.00
510839304001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839304002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839304003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510839304004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839305001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839305002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839305003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839305004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839306011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839306012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839306021,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839306022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839308001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510839308002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510839308003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853201001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853201002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853201003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853201004,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853202001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853202002,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853202003,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853203001,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853203002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853203003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853204001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853204002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853204003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853205001,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853205002,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853205003,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853206011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853206012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853206013,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853206021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853206022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853207011,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853207012,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853207021,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853207022,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853208011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853208031,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853208032,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853208033,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853208041,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853208042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853208043,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853208051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853208052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853209011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853209012,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853209013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853209021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853209022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853210042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853210043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853211001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853211002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853211003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853212023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853213001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853213002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853213003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853213004,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853214011,2024,0.00,0.00,0.00,0.30,1.00,1.00
510853214021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510853214022,2024,0.00,0.00,0.00,1.00,1.00,1.00
510853214031,2024,0.00,0.00,0.00,0.30,1.00,1.00
510872001061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001063,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001064,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001081,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001082,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001092,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001093,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001221,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001222,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001223,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001231,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001232,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001233,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001241,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001242,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001243,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001251,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001252,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001253,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001254,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001261,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001262,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001263,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001271,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001272,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001273,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001274,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001311,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001312,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001321,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001322,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001331,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001332,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001333,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001341,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001342,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001343,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001351,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001352,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001361,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001362,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001371,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001372,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001381,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001382,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001383,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001391,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001392,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001393,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001401,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001402,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001411,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001412,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001421,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001422,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001423,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001431,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001441,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001442,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001443,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001451,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001452,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001461,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001462,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001463,2024,0.00,0.00,0.00,0.30,1.00,1.00
510872001471,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001472,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001473,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872001481,2024,0.00,0.00,0.00,0.30,1.00,1.00
510872001482,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001483,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001491,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001492,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001493,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001494,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001501,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001502,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001503,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001511,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001512,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001513,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001514,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001521,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001522,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001531,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001532,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872001533,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872002024,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872003053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004074,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004091,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004111,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004112,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004113,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004114,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004115,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004121,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004122,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004131,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004132,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004133,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004141,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004142,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004143,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004151,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872004152,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004153,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872004161,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004162,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004163,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004164,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004171,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004172,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004173,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004174,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004181,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004182,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872004183,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872005033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872006001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872006002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872006003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872006004,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872007001,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872007002,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872007003,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872007004,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008054,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008071,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872008074,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009044,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009054,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009071,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872009072,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009073,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009081,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872009082,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010011,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010012,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010013,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010014,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010031,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872010032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872010033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011021,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011022,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011023,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011024,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011032,2024,0.00,0.00,0.00,1.00,1.00,1.00
510872011041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872011042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012041,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012042,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012043,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012051,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012052,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012053,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012061,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872012062,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014031,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014032,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014033,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014034,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014035,2024,1.00,1.00,1.00,0.00,0.00,0.00
510872014041,2024,0.00,0.00,0.00,0.30,1.00,1.00
510872014042,2024,0.00,0.00,0.00,0.30,1.00,1.00
510872014043,2024,0.00,0.00,0.00,0.30,1.00,1.00
