Geo,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4,Year
511610307022,0.48,0.317,0.158,0.045,2024
511610307023,0.151,0.446,0.285,0.118,2024
511610307024,0.274,0.489,0.211,0.026,2024
511610308021,0.496,0.253,0.13,0.121,2024
511610308022,0.168,0.218,0.439,0.175,2024
511610308023,0,0.47,0.396,0.134,2024
511610308024,0.307,0.208,0.389,0.096,2024
511610308031,0.194,0.384,0.285,0.137,2024
511610308032,0.205,0.419,0.251,0.125,2024
511610308041,0.304,0.285,0.296,0.115,2024
511610309001,0.535,0.143,0.111,0.211,2024
511610309002,0.567,0.177,0.234,0.022,2024
511610309003,0,0.078,0.554,0.368,2024
511610309004,0.223,0.29,0.242,0.245,2024
511610309005,0.173,0.302,0.097,0.428,2024
511610310001,0.519,0.297,0.123,0.061,2024
511610310002,0.247,0.247,0.38,0.126,2024
511610310003,0.46,0.207,0.274,0.059,2024
511610311011,0.279,0.267,0.247,0.207,2024
511610311012,0.499,0.419,0.08,0.002,2024
511610311013,0.269,0.346,0.14,0.245,2024
511610311021,0.223,0.344,0.342,0.091,2024
511610311022,0.322,0.307,0.262,0.109,2024
511610312011,0.311,0.372,0.246,0.071,2024
511610312012,0.305,0.321,0.313,0.061,2024
511610312013,0.205,0.247,0.366,0.182,2024
511610312021,0.436,0.219,0.257,0.088,2024
511610312022,0.297,0.294,0.297,0.112,2024
511610312023,0.23,0.391,0.29,0.089,2024
511610312024,0.14,0.337,0.332,0.191,2024
511639301011,0.492,0.261,0.152,0.095,2024
511639301012,0.409,0.317,0.173,0.101,2024
511639301021,0.369,0.326,0.271,0.034,2024
511639301022,0.456,0.315,0.207,0.022,2024
511639301023,0.318,0.297,0.248,0.137,2024
511639301024,0.382,0.274,0.222,0.122,2024
511639302001,0.422,0.255,0.263,0.06,2024
511639302002,0.345,0.247,0.235,0.173,2024
511639302003,0.475,0.276,0.241,0.008,2024
511639303011,0.204,0.476,0.195,0.125,2024
511639303012,0.55,0.217,0.13,0.103,2024
511639303021,0.345,0.293,0.271,0.091,2024
511639303022,0.16,0.284,0.265,0.291,2024
511639303023,0.175,0.269,0.487,0.069,2024
511639304001,0.218,0.355,0.331,0.096,2024
511639304002,0.482,0.309,0.177,0.032,2024
511639304003,0.253,0.587,0.073,0.087,2024
511639304004,0.344,0.256,0.385,0.015,2024
511650101001,0.448,0.154,0.363,0.035,2024
511650101002,0.194,0.49,0.221,0.095,2024
511650102001,0.35,0.263,0.356,0.031,2024
511650102002,0.246,0.261,0.369,0.124,2024
511650102003,0.525,0.306,0.14,0.029,2024
511650103011,0.294,0.33,0.317,0.059,2024
511650103021,0.288,0.194,0.241,0.277,2024
511650103022,0.042,0.281,0.412,0.265,2024
511650103023,0.145,0.438,0.212,0.205,2024
511650104001,0.13,0.486,0.313,0.071,2024
511650104002,0.275,0.309,0.329,0.087,2024
511650105001,0.246,0.491,0.197,0.066,2024
511650105002,0.473,0.31,0.167,0.05,2024
511650106001,0.182,0.383,0.312,0.123,2024
511650106002,0.132,0.37,0.379,0.119,2024
511650107001,0.256,0.342,0.258,0.144,2024
511650107002,0.201,0.304,0.332,0.163,2024
511650108011,0.48,0.211,0.228,0.081,2024
511650108012,0.278,0.43,0.266,0.026,2024
511650108021,0.372,0.252,0.29,0.086,2024
511650108022,0.351,0.287,0.327,0.035,2024
511650109001,0.431,0.279,0.226,0.064,2024
511650109002,0.277,0.362,0.254,0.107,2024
511650110001,0.326,0.321,0.326,0.028,2024
511650110002,0.506,0.289,0.098,0.107,2024
511650110003,0.354,0.302,0.226,0.118,2024
511650111001,0.577,0.125,0.271,0.027,2024
511650111002,0.228,0.324,0.14,0.308,2024
511650111003,0.085,0.404,0.442,0.069,2024
511650112001,0.42,0.192,0.329,0.059,2024
511650112002,0.203,0.237,0.366,0.194,2024
511650112003,0.214,0.316,0.418,0.052,2024
511650114001,0.083,0.239,0.448,0.23,2024
511650114002,0.346,0.208,0.323,0.123,2024
511650114003,0.357,0.295,0.298,0.05,2024
511650114004,0.273,0.297,0.351,0.079,2024
511650114005,0.209,0.285,0.455,0.051,2024
511650115001,0.348,0.351,0.23,0.071,2024
511650115002,0.265,0.301,0.385,0.049,2024
511650115003,0.285,0.251,0.341,0.123,2024
511650115004,0.402,0.168,0.302,0.128,2024
511650116001,0.287,0.251,0.309,0.153,2024
511650116002,0.158,0.135,0.43,0.277,2024
511650117001,0.38,0.224,0.146,0.25,2024
511650117002,0.35,0.377,0.241,0.032,2024
511650117003,0.412,0.252,0.153,0.183,2024
511650118011,0.114,0.44,0.26,0.186,2024
511650118012,0.285,0.259,0.297,0.159,2024
511650118021,0.103,0.272,0.393,0.232,2024
511650118022,0.264,0.166,0.322,0.248,2024
511650118023,0.128,0.223,0.371,0.278,2024
511650119001,0.242,0.286,0.34,0.132,2024
511650119002,0.057,0.171,0.333,0.439,2024
511650119003,0.259,0.307,0.24,0.194,2024
511650120001,0.311,0.321,0.326,0.042,2024
511650120002,0.279,0.293,0.371,0.057,2024
511650120003,0.244,0.341,0.356,0.059,2024
511650120004,0.194,0.248,0.331,0.227,2024
511670301001,0.446,0.169,0.191,0.194,2024
511670301002,0.56,0.25,0.163,0.027,2024
511670301003,0.644,0.192,0.128,0.036,2024
511670301004,0.487,0.314,0.149,0.05,2024
511670301005,0.593,0.277,0.126,0.004,2024
511670302011,0.747,0.184,0.058,0.011,2024
511670302012,0.838,0.079,0.083,0,2024
511670302013,0.636,0.189,0.149,0.026,2024
511670302014,0.703,0.244,0.053,0,2024
511670302021,0.26,0.288,0.192,0.26,2024
511670302022,0.428,0.299,0.268,0.005,2024
511670303001,0.586,0.27,0.131,0.013,2024
511670303002,0.474,0.27,0.209,0.047,2024
511670303003,0.297,0.373,0.241,0.089,2024
511670303004,0.386,0.38,0.201,0.033,2024
511670304021,0.427,0.247,0.257,0.069,2024
511670304022,0.28,0.474,0.232,0.014,2024
511670304031,0.434,0.235,0.189,0.142,2024
511670304032,0.398,0.186,0.364,0.052,2024
511670304033,0.58,0.233,0.129,0.058,2024
511670304034,0.486,0.207,0.307,0,2024
511670304041,0.353,0.445,0.159,0.043,2024
511670304042,0.497,0.267,0.195,0.041,2024
511670305001,0.459,0.36,0.181,0,2024
511670305002,0.507,0.296,0.164,0.033,2024
511670306001,0.357,0.295,0.189,0.159,2024
511670306002,0.586,0.242,0.151,0.021,2024
511670306003,0.498,0.22,0.218,0.064,2024
511670306004,0.284,0.395,0.194,0.127,2024
511690301001,0.657,0.226,0.096,0.021,2024
511690301002,0.355,0.171,0.403,0.071,2024
511690301003,0.518,0.268,0.143,0.071,2024
511690302001,0.483,0.301,0.209,0.007,2024
511690302002,0.652,0.272,0.057,0.019,2024
511690302003,0.418,0.345,0.237,0,2024
511690302004,0.608,0.198,0.169,0.025,2024
511690303001,0.656,0.181,0.13,0.033,2024
511690303002,0.626,0.232,0.097,0.045,2024
511690303003,0.569,0.207,0.217,0.007,2024
511690304001,0.47,0.174,0.23,0.126,2024
511690304002,0.47,0.311,0.209,0.01,2024
511690304003,0.573,0.23,0.169,0.028,2024
511690305001,0.312,0.357,0.227,0.104,2024
511690305002,0.574,0.192,0.174,0.06,2024
511690305003,0.42,0.3,0.19,0.09,2024
511690306001,0.557,0.203,0.177,0.063,2024
511690306002,0.509,0.303,0.146,0.042,2024
511690306003,0.368,0.493,0.139,0,2024
511690306004,0.528,0.267,0.173,0.032,2024
511710401011,0.357,0.306,0.247,0.09,2024
511710401012,0.349,0.231,0.234,0.186,2024
511710401021,0.412,0.335,0.215,0.038,2024
511710401022,0.264,0.401,0.287,0.048,2024
511710401023,0.414,0.33,0.18,0.076,2024
511710402011,0.385,0.409,0.065,0.141,2024
511710402012,0.306,0.286,0.284,0.124,2024
511710402013,0.254,0.225,0.409,0.112,2024
511710402021,0.371,0.316,0.258,0.055,2024
511710402022,0.314,0.305,0.227,0.154,2024
511710403001,0.332,0.272,0.291,0.105,2024
511710403002,0.244,0.414,0.244,0.098,2024
511710404001,0.264,0.194,0.406,0.136,2024
511710404002,0.299,0.256,0.33,0.115,2024
511710405011,0.218,0.18,0.463,0.139,2024
511710405012,0.488,0.317,0.161,0.034,2024
511710405013,0.361,0.355,0.236,0.048,2024
511710405014,0.171,0.432,0.299,0.098,2024
511710405021,0.313,0.312,0.266,0.109,2024
511710405022,0.532,0.196,0.209,0.063,2024
511710406001,0.369,0.308,0.14,0.183,2024
511710406002,0.261,0.372,0.201,0.166,2024
511710406003,0.518,0.126,0.161,0.195,2024
511710407001,0.42,0.322,0.213,0.045,2024
511710407002,0.382,0.336,0.135,0.147,2024
511710407003,0.496,0.229,0.159,0.116,2024
511710408001,0.377,0.406,0.18,0.037,2024
511710408002,0.363,0.298,0.297,0.042,2024
511710408003,0.104,0.172,0.444,0.28,2024
511730301001,0.469,0.377,0.154,0,2024
511730301002,0.224,0.464,0.263,0.049,2024
511730301003,0.609,0.223,0.168,0,2024
511730301004,0.496,0.307,0.135,0.062,2024
511730302001,0.703,0.255,0.013,0.029,2024
511730302002,0.643,0.186,0.167,0.004,2024
511730302003,0.204,0.287,0.345,0.164,2024
511730302004,0.456,0.303,0.217,0.024,2024
511730303011,0.594,0.238,0.11,0.058,2024
511730303012,0.595,0.173,0.189,0.043,2024
511730303013,0.565,0.169,0.184,0.082,2024
511730303021,0.376,0.21,0.26,0.154,2024
511730303022,0.79,0.161,0.049,0,2024
511730303023,0.526,0.328,0.119,0.027,2024
511730303024,0.383,0.243,0.238,0.136,2024
511730304001,0.387,0.333,0.223,0.057,2024
511730304002,0.309,0.347,0.212,0.132,2024
511730305001,0.532,0.268,0.16,0.04,2024
511730305002,0.58,0.256,0.134,0.03,2024
511730306001,0.595,0.23,0.099,0.076,2024
511730306002,0.428,0.26,0.217,0.095,2024
511730306003,0.739,0.112,0.086,0.063,2024
511730307011,0.484,0.229,0.208,0.079,2024
511730307012,0.583,0.272,0.136,0.009,2024
511730307013,0.605,0.349,0.046,0,2024
511730307014,0.332,0.341,0.292,0.035,2024
511730307021,0.227,0.401,0.34,0.032,2024
511730307022,0.338,0.443,0.178,0.041,2024
511730307023,0.481,0.4,0.119,0,2024
511752001001,0.363,0.244,0.348,0.045,2024
511752001002,0.204,0.441,0.305,0.05,2024
511752001003,0.402,0.269,0.275,0.054,2024
511752002001,0.487,0.311,0.186,0.016,2024
511752002002,0.245,0.115,0.39,0.25,2024
511752003001,0.25,0.25,0.25,0.25,2024
511752004011,0.463,0.427,0.11,0,2024
511752004012,0.214,0.179,0.442,0.165,2024
511752004021,0.387,0.371,0.173,0.069,2024
511752004022,0.407,0.263,0.27,0.06,2024
511752005001,0.341,0.437,0.192,0.03,2024
511752005002,0.371,0.346,0.203,0.08,2024
511770201041,0.118,0.163,0.535,0.184,2024
511770201042,0.013,0.122,0.305,0.56,2024
511770201043,0.168,0.11,0.204,0.518,2024
511770201051,0.095,0.15,0.485,0.27,2024
511770201052,0.056,0.184,0.334,0.426,2024
511770201061,0.113,0.423,0.281,0.183,2024
511770201062,0.125,0.335,0.362,0.178,2024
511770201063,0.23,0.119,0.352,0.299,2024
511770201064,0.067,0.261,0.468,0.204,2024
511770201065,0.034,0.147,0.093,0.726,2024
511770201071,0.166,0.108,0.317,0.409,2024
511770201081,0.534,0.223,0.181,0.062,2024
511770201082,0.242,0.37,0.315,0.073,2024
511770201091,0.17,0.323,0.344,0.163,2024
511770201092,0.098,0.266,0.432,0.204,2024
511770201101,0.266,0.279,0.312,0.143,2024
511770201102,0.082,0.507,0.272,0.139,2024
511770201111,0.078,0.276,0.425,0.221,2024
511770201121,0.11,0.268,0.443,0.179,2024
511770201131,0.262,0.04,0.322,0.376,2024
511770201132,0.174,0.156,0.324,0.346,2024
511770201133,0.115,0.233,0.404,0.248,2024
511770201141,0.082,0.136,0.434,0.348,2024
511770201142,0.335,0.175,0.348,0.142,2024
511770202011,0.093,0.129,0.537,0.241,2024
511770202012,0.04,0.355,0.387,0.218,2024
511770202013,0.291,0.215,0.284,0.21,2024
511770202021,0.626,0.266,0.051,0.057,2024
511770202022,0.088,0.495,0.249,0.168,2024
511770202023,0.151,0.302,0.212,0.335,2024
511770202024,0.286,0.185,0.46,0.069,2024
511770202031,0.093,0.045,0.523,0.339,2024
511770202032,0.157,0.245,0.416,0.182,2024
511770202041,0.136,0.185,0.328,0.351,2024
511770202042,0.125,0.226,0.456,0.193,2024
511770202043,0.216,0.354,0.28,0.15,2024
511770202061,0.111,0.34,0.374,0.175,2024
511770202062,0.084,0.195,0.426,0.295,2024
511770202063,0.211,0.359,0.387,0.043,2024
511770202071,0.224,0.271,0.326,0.179,2024
511770203041,0.3,0.242,0.296,0.162,2024
511770203042,0.146,0.319,0.415,0.12,2024
511770203043,0.375,0.307,0.212,0.106,2024
511770203051,0.144,0.539,0.23,0.087,2024
511770203052,0.045,0.147,0.71,0.098,2024
511770203053,0.144,0.382,0.367,0.107,2024
511770203071,0.151,0.333,0.292,0.224,2024
511770203072,0.102,0.319,0.407,0.172,2024
511770203081,0.033,0.108,0.31,0.549,2024
511770203082,0.167,0.236,0.347,0.25,2024
511770203091,0.023,0.18,0.526,0.271,2024
511770203092,0.052,0.125,0.518,0.305,2024
511770203093,0.256,0.145,0.561,0.038,2024
511770203094,0.191,0.372,0.242,0.195,2024
511770203111,0.076,0.586,0.199,0.139,2024
511770203112,0.25,0.25,0.25,0.25,2024
511770203113,0.085,0.139,0.541,0.235,2024
511770203114,0.42,0.17,0.195,0.215,2024
511770203115,0.542,0.205,0.175,0.078,2024
511770203121,0.223,0.146,0.443,0.188,2024
511770203122,0.102,0.124,0.506,0.268,2024
511770203131,0.299,0.447,0.249,0.005,2024
511770203141,0.104,0.097,0.465,0.334,2024
511770203142,0.25,0.25,0.25,0.25,2024
511770203151,1,0,0,0,2024
511770203152,0.134,0.1,0.388,0.378,2024
511770203161,0.105,0.118,0.365,0.412,2024
511770203162,0.453,0.274,0.163,0.11,2024
511770203163,0.037,0.264,0.42,0.279,2024
511770204031,0.085,0.137,0.583,0.195,2024
511770204032,0.17,0.092,0.355,0.383,2024
511770204033,0.206,0.289,0.278,0.227,2024
511770204034,0.282,0.246,0.293,0.179,2024
511770204041,0.189,0.267,0.365,0.179,2024
511770204042,0.407,0.184,0.358,0.051,2024
511770204043,0.087,0.165,0.264,0.484,2024
511770204051,0.239,0.282,0.396,0.083,2024
511770204052,0.149,0.329,0.359,0.163,2024
511770204053,0.204,0.318,0.361,0.117,2024
511770204061,0.502,0.095,0.244,0.159,2024
511770204062,0.164,0.228,0.367,0.241,2024
511770204063,0.228,0.286,0.265,0.221,2024
511770204071,0.238,0.196,0.349,0.217,2024
511770204072,0.227,0.159,0.303,0.311,2024
511770204073,0.04,0.098,0.224,0.638,2024
511770204081,0.091,0.299,0.383,0.227,2024
511770204082,0.042,0.286,0.551,0.121,2024
511790101031,0.078,0.052,0.388,0.482,2024
511790101032,0,0.236,0.467,0.297,2024
511790101033,0.146,0.342,0.394,0.118,2024
511790101051,0.103,0.186,0.299,0.412,2024
511790101052,0.067,0.048,0.324,0.561,2024
511790101053,0.042,0.327,0.395,0.236,2024
511790101054,0.05,0.162,0.44,0.348,2024
511790101061,0.119,0.205,0.363,0.313,2024
511790101062,0.041,0.1,0.223,0.636,2024
511790101071,0.097,0.01,0.482,0.411,2024
511790101072,0.131,0.162,0.432,0.275,2024
511790101081,0.086,0.166,0.207,0.541,2024
511790101082,0.078,0.092,0.345,0.485,2024
511790101083,0.152,0.197,0.358,0.293,2024
511790102011,0.25,0.25,0.25,0.25,2024
511790102021,0.274,0.26,0.309,0.157,2024
511790102022,0.074,0.128,0.165,0.633,2024
511790102023,0.054,0.256,0.236,0.454,2024
511790102051,0.066,0.327,0.378,0.229,2024
511790102052,0.08,0.151,0.35,0.419,2024
511790102053,0.048,0.048,0.365,0.539,2024
511790102054,0.019,0.126,0.484,0.371,2024
511790102061,0.072,0.288,0.309,0.331,2024
511790102062,0.144,0.293,0.403,0.16,2024
511790102063,0.154,0.11,0.309,0.427,2024
511790102101,0.041,0.067,0.365,0.527,2024
511790102102,0,0.162,0.28,0.558,2024
511790102103,0.084,0.263,0.297,0.356,2024
511790102104,0.132,0.067,0.621,0.18,2024
511790102111,0.151,0.474,0.326,0.049,2024
511790102112,0,0.211,0.42,0.369,2024
511790102113,0.016,0.416,0.402,0.166,2024
511790102121,0.22,0.22,0.443,0.117,2024
511790102122,0.089,0.073,0.335,0.503,2024
511790102131,0.079,0.071,0.375,0.475,2024
511790102132,0.026,0.104,0.322,0.548,2024
511790102141,0.08,0.176,0.351,0.393,2024
511790102142,0.071,0.315,0.357,0.257,2024
511790102151,0.3,0.218,0.328,0.154,2024
511790102161,0,0.569,0.387,0.044,2024
511790102162,0.345,0.214,0.383,0.058,2024
511790102163,0.28,0.158,0.374,0.188,2024
511790102164,0.016,0.153,0.547,0.284,2024
511790102171,0.147,0.065,0.302,0.486,2024
511790102172,0.065,0,0.206,0.729,2024
511790102181,1,0,0,0,2024
511790102182,0.069,0.2,0.361,0.37,2024
511790102191,0.037,0.086,0.36,0.517,2024
511790103011,0.019,0.151,0.451,0.379,2024
511790103012,0.102,0.163,0.246,0.489,2024
511790103041,0.213,0.34,0.394,0.053,2024
511790103042,0.152,0.337,0.287,0.224,2024
511790103043,0.19,0.364,0.393,0.053,2024
511790103051,0.021,0.115,0.201,0.663,2024
511790103052,0.461,0.239,0.146,0.154,2024
511790103053,0.122,0.134,0.494,0.25,2024
511790103054,0.312,0.144,0.213,0.331,2024
511790103061,0.175,0.319,0.369,0.137,2024
511790103071,0.164,0.062,0.33,0.444,2024
511790103072,0.242,0.224,0.381,0.153,2024
511790103073,0.049,0.265,0.221,0.465,2024
511790103081,0.083,0.246,0.263,0.408,2024
511790104031,0.193,0.287,0.254,0.266,2024
511790104032,0.066,0.176,0.331,0.427,2024
511790104041,0.071,0.181,0.503,0.245,2024
511790104042,0.246,0.23,0.4,0.124,2024
511790104043,0,0.16,0.224,0.616,2024
511790104044,0.185,0.037,0.231,0.547,2024
511790104051,0.014,0.144,0.457,0.385,2024
511790104052,0.215,0.137,0.469,0.179,2024
511790104053,0.044,0.6,0.283,0.073,2024
511790104054,0.098,0.222,0.351,0.329,2024
511790104061,0.122,0.264,0.383,0.231,2024
511790104062,0.119,0.133,0.425,0.323,2024
511790105021,0.246,0.231,0.496,0.027,2024
511790105022,0.115,0.138,0.409,0.338,2024
511790105023,0.085,0.306,0.344,0.265,2024
511790105031,0.123,0.191,0.329,0.357,2024
511790105041,0.202,0.137,0.309,0.352,2024
511818601001,0.322,0.308,0.318,0.052,2024
511818601002,0.491,0.186,0.185,0.138,2024
511818601003,0.271,0.225,0.374,0.13,2024
511818602001,0.233,0.279,0.356,0.132,2024
511818602002,0.272,0.306,0.27,0.152,2024
511818602003,0.35,0.201,0.336,0.113,2024
511818602004,0.313,0.266,0.342,0.079,2024
511838701001,0.138,0.311,0.419,0.132,2024
511838701002,0.278,0.498,0.224,0,2024
511838701003,0.491,0.2,0.299,0.01,2024
511838702011,0.254,0.442,0.202,0.102,2024
511838702012,0.522,0.156,0.211,0.111,2024
511838702021,0.25,0.25,0.25,0.25,2024
511838703001,0.727,0.153,0.12,0,2024
511838703002,0.397,0.352,0.209,0.042,2024
511838703003,0.368,0.201,0.341,0.09,2024
511838704001,0.326,0.373,0.199,0.102,2024
511838704002,0.335,0.288,0.287,0.09,2024
511850201001,0.685,0.193,0.111,0.011,2024
511850201002,0.512,0.36,0.113,0.015,2024
511850202001,0.618,0.238,0.123,0.021,2024
511850202002,0.478,0.269,0.253,0,2024
511850202003,0.423,0.359,0.2,0.018,2024
511850202004,0.702,0.279,0.019,0,2024
511850203011,0.268,0.154,0.534,0.044,2024
511850203012,0.39,0.31,0.224,0.076,2024
511850203013,0.758,0.227,0.015,0,2024
511850203021,0.568,0.234,0.198,0,2024
511850203022,0.331,0.316,0.316,0.037,2024
511850203023,0.509,0.33,0.161,0,2024
511850203024,0.513,0.479,0.008,0,2024
511850204001,0.538,0.201,0.173,0.088,2024
511850204002,0.473,0.189,0.273,0.065,2024
511850204003,0.267,0.388,0.235,0.11,2024
511850204004,0.714,0.153,0.123,0.01,2024
511850205001,0.443,0.257,0.236,0.064,2024
511850205002,0.432,0.25,0.194,0.124,2024
511850205003,0.35,0.298,0.291,0.061,2024
511850206001,0.302,0.294,0.395,0.009,2024
511850206002,0.211,0.513,0.186,0.09,2024
511850206003,0.404,0.178,0.338,0.08,2024
511850206004,0.534,0.261,0.08,0.125,2024
511850207001,0.309,0.241,0.438,0.012,2024
511850207002,0.579,0.174,0.195,0.052,2024
511850208001,0.382,0.415,0.148,0.055,2024
511850208002,0.41,0.299,0.291,0,2024
511850209001,0.622,0.265,0.111,0.002,2024
511850209002,0.634,0.093,0.263,0.01,2024
511850210001,0.636,0.046,0.292,0.026,2024
511850210002,0.647,0.09,0.247,0.016,2024
511850210003,0.723,0.226,0.051,0,2024
511850210004,0.695,0.212,0.078,0.015,2024
511850211011,0.806,0.127,0.045,0.022,2024
511850211012,0.438,0.219,0.325,0.018,2024
511850211021,0.225,0.574,0.201,0,2024
511850211022,0.329,0.185,0.209,0.277,2024
511870201011,0.027,0.343,0.368,0.262,2024
511870201012,0.085,0.246,0.503,0.166,2024
511870201013,0.129,0.21,0.394,0.267,2024
511870201021,0.457,0.149,0.293,0.101,2024
511870201022,0.161,0.16,0.525,0.154,2024
511870202001,0.103,0.173,0.326,0.398,2024
511870202002,0.145,0.2,0.35,0.305,2024
511870203001,0.669,0.208,0.072,0.051,2024
511870203002,0.166,0.303,0.357,0.174,2024
511870203003,0.26,0.416,0.194,0.13,2024
511870203004,0.225,0.278,0.274,0.223,2024
511870203005,0.312,0.261,0.282,0.145,2024
511870204001,0.338,0.375,0.228,0.059,2024
511870204002,0.21,0.515,0.189,0.086,2024
511870204003,0.417,0.402,0.112,0.069,2024
511870204004,0.262,0.267,0.403,0.068,2024
511870204005,0.36,0.495,0.145,0,2024
511870205001,0.141,0.479,0.202,0.178,2024
511870205002,0.352,0.237,0.366,0.045,2024
511870205003,0.279,0.52,0.176,0.025,2024
511870205004,0.483,0.333,0.152,0.032,2024
511870206011,0.29,0.329,0.286,0.095,2024
511870206012,0.211,0.27,0.286,0.233,2024
511870206013,0.184,0.201,0.421,0.194,2024
511870206021,0.299,0.353,0.297,0.051,2024
511870206022,0.516,0.125,0.25,0.109,2024
511870207001,0.203,0.242,0.342,0.213,2024
511870207002,0.256,0.298,0.338,0.108,2024
511910101011,0.404,0.268,0.186,0.142,2024
511910101012,0.312,0.48,0.159,0.049,2024
511910101013,0.368,0.478,0.125,0.029,2024
511910101021,0.361,0.311,0.257,0.071,2024
511910101022,0.199,0.388,0.312,0.101,2024
511910102001,0.278,0.289,0.292,0.141,2024
511910102002,0.164,0.45,0.311,0.075,2024
511910102003,0.411,0.115,0.474,0,2024
511910102004,0.349,0.471,0.18,0,2024
511910103011,0.419,0.393,0.142,0.046,2024
511910103012,0.467,0.212,0.277,0.044,2024
511910103021,0.336,0.225,0.364,0.075,2024
511910103022,0.366,0.356,0.169,0.109,2024
511910104011,0.308,0.286,0.31,0.096,2024
511910104012,0.194,0.082,0.557,0.167,2024
511910104021,0.309,0.382,0.263,0.046,2024
511910105011,0.428,0.242,0.278,0.052,2024
511910105012,0.423,0.247,0.211,0.119,2024
511910105013,0.495,0.228,0.198,0.079,2024
511910105021,0.272,0.293,0.262,0.173,2024
511910105022,0.535,0.318,0.076,0.071,2024
511910105023,0.578,0.326,0.09,0.006,2024
511910106011,0.466,0.159,0.321,0.054,2024
511910106012,0.421,0.357,0.161,0.061,2024
511910106013,0.358,0.228,0.252,0.162,2024
511910106021,0.291,0.204,0.375,0.13,2024
511910106022,0.315,0.245,0.256,0.184,2024
511910107001,0.282,0.338,0.369,0.011,2024
511910107002,0.375,0.322,0.133,0.17,2024
511910107003,0.39,0.289,0.235,0.086,2024
511910108001,0.74,0.123,0.084,0.053,2024
511910108002,0.486,0.274,0.212,0.028,2024
511910108003,0.263,0.582,0.142,0.013,2024
